Data: 2018-5-30
Czas: 12.27.53
$$$ DANE POMIAROWE PROCESU $$$
PWM: 002
Czas zgrzewania: 011
-
t [ms]; I [A]; U [V]; F [kN]
289.0; 1181; 0; 0
289.3; 1155; 0; 0
289.6; 1171; 0; 0
289.9; 1170; 0; 0
290.2; 1188; 0; 0
290.5; 1177; 0; 0
290.8; 1150; 0; 0
291.1; 1172; 0; 0
291.4; 1159; 0; 0
291.7; 1181; 0; 0
292.0; 1148; 0; 0
292.3; 1176; 0; 0
292.6; 1160; 0; 0
292.9; 1153; 0; 0
293.2; 1154; 0; 0
293.5; 1164; 0; 0
293.8; 1139; 0; 0
294.1; 1146; 0; 0
294.4; 1177; 0; 0
294.7; 1170; 0; 0
295.0; 1172; 0; 0
295.3; 1140; 0; 0
295.6; 1152; 0; 0
295.9; 1183; 0; 0
296.2; 1148; 0; 0
296.5; 1154; 0; 0
296.8; 1154; 0; 0
297.1; 1169; 0; 0
297.4; 1183; 0; 0
297.7; 1177; 0; 0
298.0; 1139; 0; 0
298.3; 1160; 0; 0
298.6; 1166; 0; 0
298.9; 1162; 0; 0
299.2; 1172; 0; 0
299.5; 1178; 0; 0
299.8; 1154; 0; 0
