Data: 2018-5-30
Czas: 14.33.29
$$$ DANE POMIAROWE PROCESU $$$
Wypelnienie PWM: 021
Czas zgrzewania: 033
-
t [ms]; I [A]; U [V]; F [kN]
17.5; 1271; 0; 0
17.6; 1281; 0; 0
17.7; 1281; 0; 0
17.8; 1261; 0; 0
17.9; 1246; 0; 0
18.0; 1280; 0; 0
18.1; 1277; 0; 0
18.2; 1284; 0; 0
18.3; 1266; 0; 0
18.4; 1265; 0; 0
18.5; 1261; 0; 0
18.6; 1260; 0; 0
18.7; 1285; 0; 0
18.8; 1273; 0; 0
18.9; 1278; 0; 0
19.0; 1278; 0; 0
19.1; 1272; 0; 0
19.2; 1269; 0; 0
19.3; 1295; 0; 0
19.4; 1259; 0; 0
19.5; 1276; 0; 0
19.6; 1265; 0; 0
19.7; 1288; 0; 0
19.8; 1280; 0; 0
19.9; 1277; 0; 0
20.0; 1268; 0; 0
20.1; 1267; 0; 0
20.2; 1263; 0; 0
20.3; 1267; 0; 0
20.4; 1278; 0; 0
20.5; 1286; 0; 0
20.6; 1280; 0; 0
20.7; 1274; 0; 0
20.8; 1250; 0; 0
20.9; 1257; 0; 0
21.0; 1278; 0; 0
21.1; 1269; 0; 0
21.2; 1257; 0; 0
21.3; 1253; 0; 0
21.4; 1286; 0; 0
21.5; 1286; 0; 0
21.6; 1275; 0; 0
21.7; 1292; 0; 0
21.8; 1281; 0; 0
21.9; 1280; 0; 0
22.0; 1284; 0; 0
22.1; 1267; 0; 0
22.2; 1261; 0; 0
22.3; 1284; 0; 0
22.4; 1280; 0; 0
22.5; 1272; 0; 0
22.6; 1252; 0; 0
22.7; 1258; 0; 0
22.8; 1283; 0; 0
22.9; 1269; 0; 0
23.0; 1287; 0; 0
23.1; 1263; 0; 0
23.2; 1280; 0; 0
23.3; 1276; 0; 0
23.4; 1267; 0; 0
23.5; 1260; 0; 0
23.6; 1288; 0; 0
23.7; 1268; 0; 0
23.8; 1277; 0; 0
23.9; 1281; 0; 0
24.0; 1252; 0; 0
24.1; 1270; 0; 0
24.2; 1246; 0; 0
24.3; 1259; 0; 0
24.4; 1288; 0; 0
24.5; 1290; 0; 0
24.6; 1294; 0; 0
24.7; 1297; 0; 0
24.8; 1281; 0; 0
24.9; 1269; 0; 0
25.0; 1276; 0; 0
25.1; 1270; 0; 0
25.2; 1250; 0; 0
25.3; 1277; 0; 0
25.4; 1290; 0; 0
25.5; 1300; 0; 0
25.6; 1300; 0; 0
25.7; 1283; 0; 0
25.8; 1260; 0; 0
25.9; 1285; 0; 0
26.0; 1275; 0; 0
26.1; 1272; 0; 0
26.2; 1257; 0; 0
26.3; 1272; 0; 0
26.4; 1261; 0; 0
26.5; 1276; 0; 0
26.6; 1257; 0; 0
26.7; 1269; 0; 0
26.8; 1276; 0; 0
26.9; 1264; 0; 0
27.0; 1265; 0; 0
27.1; 1278; 0; 0
27.2; 1274; 0; 0
27.3; 1299; 0; 0
27.4; 1282; 0; 0
27.5; 1267; 0; 0
27.6; 1295; 0; 0
27.7; 1255; 0; 0
27.8; 1283; 0; 0
27.9; 1264; 0; 0
28.0; 1261; 0; 0
28.1; 1271; 0; 0
28.2; 1275; 0; 0
28.3; 1265; 0; 0
28.4; 1281; 0; 0
28.5; 1249; 0; 0
28.6; 1280; 0; 0
28.7; 1249; 0; 0
28.8; 1283; 0; 0
28.9; 1284; 0; 0
29.0; 1277; 0; 0
29.1; 1286; 0; 0
29.2; 1279; 0; 0
29.3; 1267; 0; 0
29.4; 1255; 0; 0
29.5; 1292; 0; 0
29.6; 1269; 0; 0
29.7; 1274; 0; 0
29.8; 1253; 0; 0
29.9; 1292; 0; 0
30.0; 1287; 0; 0
30.1; 1291; 0; 0
30.2; 1267; 0; 0
30.3; 1260; 0; 0
30.4; 1287; 0; 0
30.5; 1265; 0; 0
30.6; 1256; 0; 0
30.7; 1277; 0; 0
30.8; 1269; 0; 0
30.9; 1284; 0; 0
31.0; 1271; 0; 0
31.1; 1271; 0; 0
31.2; 1277; 0; 0
31.3; 1277; 0; 0
31.4; 1290; 0; 0
31.5; 1279; 0; 0
31.6; 1295; 0; 0
31.7; 1269; 0; 0
31.8; 1275; 0; 0
31.9; 1267; 0; 0
32.0; 1300; 0; 0
32.1; 1279; 0; 0
32.2; 1292; 0; 0
32.3; 1296; 0; 0
32.4; 1262; 0; 0
32.5; 1291; 0; 0
32.6; 1265; 0; 0
32.7; 1257; 0; 0
32.8; 1247; 0; 0
32.9; 1259; 0; 0
33.0; 1269; 0; 0
33.1; 1260; 0; 0
33.2; 1295; 0; 0
33.3; 1261; 0; 0
33.4; 1281; 0; 0
33.5; 1271; 0; 0
33.6; 1269; 0; 0
33.7; 1245; 0; 0
33.8; 1280; 0; 0
33.9; 1265; 0; 0
34.0; 1281; 0; 0
34.1; 1279; 0; 0
34.2; 1247; 0; 0
34.3; 1286; 0; 0
34.4; 1278; 0; 0
34.5; 1257; 0; 0
34.6; 1256; 0; 0
34.7; 1274; 0; 0
34.8; 1251; 0; 0
34.9; 1272; 0; 0
35.0; 1254; 0; 0
35.1; 1267; 0; 0
35.2; 1259; 0; 0
35.3; 1283; 0; 0
35.4; 1273; 0; 0
35.5; 1289; 0; 0
35.6; 1256; 0; 0
35.7; 1277; 0; 0
35.8; 1252; 0; 0
35.9; 1262; 0; 0
36.0; 1267; 0; 0
36.1; 1282; 0; 0
36.2; 1257; 0; 0
36.3; 1239; 0; 0
36.4; 1269; 0; 0
36.5; 1281; 0; 0
36.6; 1272; 0; 0
36.7; 1261; 0; 0
36.8; 1262; 0; 0
36.9; 1253; 0; 0
37.0; 1251; 0; 0
37.1; 1271; 0; 0
37.2; 1253; 0; 0
37.3; 1260; 0; 0
37.4; 1274; 0; 0
37.5; 1287; 0; 0
37.6; 1298; 0; 0
37.7; 1253; 0; 0
37.8; 1283; 0; 0
37.9; 1253; 0; 0
38.0; 1259; 0; 0
38.1; 1292; 0; 0
38.2; 1240; 0; 0
38.3; 1280; 0; 0
38.4; 1281; 0; 0
38.5; 1288; 0; 0
38.6; 1282; 0; 0
38.7; 1261; 0; 0
38.8; 1275; 0; 0
38.9; 1283; 0; 0
39.0; 1290; 0; 0
39.1; 1265; 0; 0
39.2; 1272; 0; 0
39.3; 1261; 0; 0
39.4; 1288; 0; 0
39.5; 1283; 0; 0
39.6; 1245; 0; 0
39.7; 1271; 0; 0
39.8; 1256; 0; 0
39.9; 1289; 0; 0
40.0; 1270; 0; 0
40.1; 1276; 0; 0
40.2; 1249; 0; 0
40.3; 1259; 0; 0
40.4; 1256; 0; 0
40.5; 1263; 0; 0
40.6; 1264; 0; 0
40.7; 1283; 0; 0
40.8; 1270; 0; 0
40.9; 1260; 0; 0
41.0; 1288; 0; 0
41.1; 1256; 0; 0
41.2; 1268; 0; 0
41.3; 1261; 0; 0
41.4; 1254; 0; 0
41.5; 1282; 0; 0
41.6; 1263; 0; 0
41.7; 1269; 0; 0
41.8; 1278; 0; 0
41.9; 1278; 0; 0
42.0; 1253; 0; 0
42.1; 1278; 0; 0
42.2; 1248; 0; 0
42.3; 1259; 0; 0
42.4; 1256; 0; 0
42.5; 1271; 0; 0
42.6; 1248; 0; 0
42.7; 1263; 0; 0
42.8; 1290; 0; 0
42.9; 1281; 0; 0
43.0; 1264; 0; 0
43.1; 1295; 0; 0
43.2; 1259; 0; 0
43.3; 1277; 0; 0
43.4; 1278; 0; 0
43.5; 1261; 0; 0
43.6; 1273; 0; 0
43.7; 1252; 0; 0
43.8; 1285; 0; 0
43.9; 1279; 0; 0
44.0; 1255; 0; 0
44.1; 1277; 0; 0
44.2; 1268; 0; 0
44.3; 1256; 0; 0
44.4; 1276; 0; 0
44.5; 1268; 0; 0
44.6; 1246; 0; 0
44.7; 1261; 0; 0
44.8; 1268; 0; 0
44.9; 1273; 0; 0
45.0; 1275; 0; 0
45.1; 1270; 0; 0
45.2; 1257; 0; 0
45.3; 1244; 0; 0
45.4; 1263; 0; 0
45.5; 1256; 0; 0
45.6; 1265; 0; 0
45.7; 1281; 0; 0
45.8; 1253; 0; 0
45.9; 1251; 0; 0
46.0; 1268; 0; 0
46.1; 1270; 0; 0
46.2; 1256; 0; 0
46.3; 1284; 0; 0
46.4; 1252; 0; 0
46.5; 1251; 0; 0
46.6; 1304; 0; 0
46.7; 1269; 0; 0
46.8; 1249; 0; 0
46.9; 1275; 0; 0
47.0; 1275; 0; 0
47.1; 1248; 0; 0
47.2; 1256; 0; 0
47.3; 1266; 0; 0
47.4; 1280; 0; 0
47.5; 1277; 0; 0
47.6; 1245; 0; 0
47.7; 1269; 0; 0
47.8; 1271; 0; 0
47.9; 1285; 0; 0
48.0; 1260; 0; 0
48.1; 1260; 0; 0
48.2; 1264; 0; 0
48.3; 1279; 0; 0
48.4; 1264; 0; 0
48.5; 1257; 0; 0
48.6; 1266; 0; 0
48.7; 1264; 0; 0
48.8; 1267; 0; 0
48.9; 1265; 0; 0
49.0; 1282; 0; 0
49.1; 1277; 0; 0
49.2; 1271; 0; 0
49.3; 1293; 0; 0
49.4; 1266; 0; 0
49.5; 1257; 0; 0
49.6; 1249; 0; 0
49.7; 1291; 0; 0
49.8; 1252; 0; 0
49.9; 1284; 0; 0
50.0; 1284; 0; 0
50.1; 1277; 0; 0
50.2; 1290; 0; 0
50.3; 1278; 0; 0
50.4; 1267; 0; 0
50.5; 1285; 0; 0
50.6; 1281; 0; 0
50.7; 1256; 0; 0
50.8; 1274; 0; 0
50.9; 1255; 0; 0
51.0; 1261; 0; 0
51.1; 1264; 0; 0
51.2; 1257; 0; 0
51.3; 1277; 0; 0
51.4; 1287; 0; 0
51.5; 1270; 0; 0
51.6; 1264; 0; 0
51.7; 1249; 0; 0
51.8; 1248; 0; 0
51.9; 1245; 0; 0
52.0; 1256; 0; 0
52.1; 1287; 0; 0
52.2; 1275; 0; 0
52.3; 1271; 0; 0
52.4; 1283; 0; 0
52.5; 1259; 0; 0
52.6; 1261; 0; 0
52.7; 1256; 0; 0
52.8; 1269; 0; 0
52.9; 1260; 0; 0
53.0; 1287; 0; 0
53.1; 1271; 0; 0
53.2; 1255; 0; 0
53.3; 1279; 0; 0
53.4; 1271; 0; 0
53.5; 1279; 0; 0
53.6; 1271; 0; 0
53.7; 1261; 0; 0
53.8; 1266; 0; 0
53.9; 1274; 0; 0
54.0; 1279; 0; 0
54.1; 1282; 0; 0
54.2; 1273; 0; 0
54.3; 1251; 0; 0
54.4; 1284; 0; 0
54.5; 1244; 0; 0
54.6; 1256; 0; 0
54.7; 1262; 0; 0
54.8; 1289; 0; 0
54.9; 1273; 0; 0
55.0; 1267; 0; 0
55.1; 1267; 0; 0
55.2; 1281; 0; 0
55.3; 1276; 0; 0
55.4; 1262; 0; 0
55.5; 1261; 0; 0
55.6; 1266; 0; 0
55.7; 1261; 0; 0
55.8; 1283; 0; 0
55.9; 1261; 0; 0
56.0; 1269; 0; 0
56.1; 1244; 0; 0
56.2; 1264; 0; 0
56.3; 1267; 0; 0
56.4; 1263; 0; 0
56.5; 1267; 0; 0
56.6; 1284; 0; 0
56.7; 1291; 0; 0
56.8; 1268; 0; 0
56.9; 1273; 0; 0
57.0; 1255; 0; 0
57.1; 1254; 0; 0
57.2; 1264; 0; 0
57.3; 1275; 0; 0
57.4; 1272; 0; 0
57.5; 1283; 0; 0
57.6; 1247; 0; 0
57.7; 1273; 0; 0
57.8; 1265; 0; 0
57.9; 1244; 0; 0
58.0; 1251; 0; 0
58.1; 1258; 0; 0
58.2; 1263; 0; 0
58.3; 1264; 0; 0
58.4; 1271; 0; 0
58.5; 1277; 0; 0
58.6; 1287; 0; 0
58.7; 1258; 0; 0
58.8; 1289; 0; 0
58.9; 1258; 0; 0
59.0; 1255; 0; 0
59.1; 1267; 0; 0
59.2; 1272; 0; 0
59.3; 1254; 0; 0
59.4; 1256; 0; 0
59.5; 1277; 0; 0
59.6; 1247; 0; 0
59.7; 1263; 0; 0
59.8; 1244; 0; 0
59.9; 1258; 0; 0
60.0; 1279; 0; 0
60.1; 1264; 0; 0
60.2; 1271; 0; 0
60.3; 1257; 0; 0
60.4; 1267; 0; 0
60.5; 1294; 0; 0
60.6; 1259; 0; 0
60.7; 1252; 0; 0
60.8; 1254; 0; 0
60.9; 1289; 0; 0
61.0; 1290; 0; 0
61.1; 1278; 0; 0
61.2; 1256; 0; 0
61.3; 1261; 0; 0
61.4; 1255; 0; 0
61.5; 1279; 0; 0
61.6; 1269; 0; 0
61.7; 1262; 0; 0
61.8; 1262; 0; 0
61.9; 1248; 0; 0
62.0; 1267; 0; 0
62.1; 1251; 0; 0
62.2; 1282; 0; 0
62.3; 1257; 0; 0
62.4; 1273; 0; 0
62.5; 1288; 0; 0
62.6; 1263; 0; 0
62.7; 1278; 0; 0
62.8; 1256; 0; 0
62.9; 1273; 0; 0
63.0; 1257; 0; 0
63.1; 1272; 0; 0
63.2; 1263; 0; 0
63.3; 1263; 0; 0
63.4; 1260; 0; 0
63.5; 1262; 0; 0
63.6; 1269; 0; 0
63.7; 1253; 0; 0
63.8; 1283; 0; 0
63.9; 1250; 0; 0
64.0; 1268; 0; 0
64.1; 1273; 0; 0
64.2; 1250; 0; 0
64.3; 1263; 0; 0
64.4; 1261; 0; 0
64.5; 1265; 0; 0
64.6; 1269; 0; 0
64.7; 1250; 0; 0
64.8; 1280; 0; 0
64.9; 1257; 0; 0
65.0; 1253; 0; 0
65.1; 1267; 0; 0
65.2; 1275; 0; 0
65.3; 1279; 0; 0
65.4; 1244; 0; 0
65.5; 1288; 0; 0
65.6; 1262; 0; 0
65.7; 1260; 0; 0
65.8; 1264; 0; 0
65.9; 1255; 0; 0
66.0; 1278; 0; 0
66.1; 1277; 0; 0
66.2; 1269; 0; 0
66.3; 1265; 0; 0
66.4; 1281; 0; 0
66.5; 1264; 0; 0
66.6; 1275; 0; 0
66.7; 1263; 0; 0
66.8; 1261; 0; 0
66.9; 1278; 0; 0
67.0; 1249; 0; 0
67.1; 1273; 0; 0
67.2; 1261; 0; 0
67.3; 1274; 0; 0
67.4; 1265; 0; 0
67.5; 1275; 0; 0
67.6; 1254; 0; 0
67.7; 1275; 0; 0
67.8; 1257; 0; 0
67.9; 1253; 0; 0
68.0; 1263; 0; 0
68.1; 1277; 0; 0
68.2; 1288; 0; 0
68.3; 1264; 0; 0
68.4; 1267; 0; 0
68.5; 1265; 0; 0
68.6; 1273; 0; 0
68.7; 1283; 0; 0
68.8; 1279; 0; 0
68.9; 1250; 0; 0
69.0; 1257; 0; 0
69.1; 1278; 0; 0
69.2; 1261; 0; 0
69.3; 1283; 0; 0
69.4; 1284; 0; 0
69.5; 1283; 0; 0
69.6; 1284; 0; 0
69.7; 1255; 0; 0
69.8; 1266; 0; 0
69.9; 1260; 0; 0
70.0; 1280; 0; 0
70.1; 1254; 0; 0
70.2; 1255; 0; 0
70.3; 1254; 0; 0
70.4; 1255; 0; 0
70.5; 1278; 0; 0
70.6; 1255; 0; 0
70.7; 1267; 0; 0
70.8; 1276; 0; 0
70.9; 1288; 0; 0
71.0; 1272; 0; 0
71.1; 1265; 0; 0
71.2; 1262; 0; 0
71.3; 1251; 0; 0
71.4; 1261; 0; 0
71.5; 1277; 0; 0
71.6; 1265; 0; 0
71.7; 1245; 0; 0
71.8; 1298; 0; 0
71.9; 1272; 0; 0
72.0; 1267; 0; 0
72.1; 1282; 0; 0
72.2; 1269; 0; 0
72.3; 1274; 0; 0
72.4; 1263; 0; 0
72.5; 1290; 0; 0
72.6; 1280; 0; 0
72.7; 1270; 0; 0
72.8; 1263; 0; 0
72.9; 1272; 0; 0
73.0; 1279; 0; 0
73.1; 1268; 0; 0
73.2; 1252; 0; 0
73.3; 1285; 0; 0
73.4; 1261; 0; 0
73.5; 1253; 0; 0
73.6; 1267; 0; 0
73.7; 1253; 0; 0
73.8; 1241; 0; 0
73.9; 1275; 0; 0
74.0; 1263; 0; 0
74.1; 1269; 0; 0
74.2; 1267; 0; 0
74.3; 1263; 0; 0
74.4; 1257; 0; 0
74.5; 1271; 0; 0
74.6; 1271; 0; 0
74.7; 1269; 0; 0
74.8; 1261; 0; 0
74.9; 1287; 0; 0
75.0; 1279; 0; 0
75.1; 1273; 0; 0
75.2; 1279; 0; 0
75.3; 1259; 0; 0
75.4; 1279; 0; 0
75.5; 1256; 0; 0
75.6; 1253; 0; 0
75.7; 1263; 0; 0
75.8; 1267; 0; 0
75.9; 1269; 0; 0
76.0; 1262; 0; 0
76.1; 1257; 0; 0
76.2; 1253; 0; 0
76.3; 1282; 0; 0
76.4; 1258; 0; 0
76.5; 1271; 0; 0
76.6; 1283; 0; 0
76.7; 1279; 0; 0
76.8; 1278; 0; 0
76.9; 1253; 0; 0
77.0; 1265; 0; 0
77.1; 1260; 0; 0
77.2; 1284; 0; 0
77.3; 1247; 0; 0
77.4; 1250; 0; 0
77.5; 1283; 0; 0
77.6; 1241; 0; 0
77.7; 1247; 0; 0
77.8; 1251; 0; 0
77.9; 1265; 0; 0
78.0; 1274; 0; 0
78.1; 1268; 0; 0
78.2; 1263; 0; 0
78.3; 1282; 0; 0
78.4; 1275; 0; 0
78.5; 1263; 0; 0
78.6; 1273; 0; 0
78.7; 1260; 0; 0
78.8; 1279; 0; 0
78.9; 1279; 0; 0
79.0; 1268; 0; 0
79.1; 1287; 0; 0
79.2; 1244; 0; 0
79.3; 1251; 0; 0
79.4; 1279; 0; 0
79.5; 1264; 0; 0
79.6; 1243; 0; 0
79.7; 1281; 0; 0
79.8; 1269; 0; 0
79.9; 1259; 0; 0
80.0; 1286; 0; 0
80.1; 1257; 0; 0
80.2; 1293; 0; 0
80.3; 1263; 0; 0
80.4; 1279; 0; 0
80.5; 1255; 0; 0
80.6; 1285; 0; 0
80.7; 1268; 0; 0
80.8; 1270; 0; 0
80.9; 1252; 0; 0
81.0; 1275; 0; 0
81.1; 1294; 0; 0
81.2; 1287; 0; 0
81.3; 1266; 0; 0
81.4; 1253; 0; 0
81.5; 1255; 0; 0
81.6; 1279; 0; 0
81.7; 1295; 0; 0
81.8; 1284; 0; 0
81.9; 1257; 0; 0
82.0; 1283; 0; 0
82.1; 1275; 0; 0
82.2; 1266; 0; 0
82.3; 1266; 0; 0
82.4; 1288; 0; 0
82.5; 1292; 0; 0
82.6; 1274; 0; 0
82.7; 1247; 0; 0
82.8; 1278; 0; 0
82.9; 1248; 0; 0
83.0; 1269; 0; 0
83.1; 1296; 0; 0
83.2; 1263; 0; 0
83.3; 1286; 0; 0
83.4; 1269; 0; 0
83.5; 1249; 0; 0
83.6; 1275; 0; 0
83.7; 1253; 0; 0
83.8; 1259; 0; 0
83.9; 1283; 0; 0
84.0; 1256; 0; 0
84.1; 1253; 0; 0
84.2; 1257; 0; 0
84.3; 1271; 0; 0
84.4; 1288; 0; 0
84.5; 1267; 0; 0
84.6; 1263; 0; 0
84.7; 1284; 0; 0
84.8; 1279; 0; 0
84.9; 1264; 0; 0
85.0; 1247; 0; 0
85.1; 1258; 0; 0
85.2; 1276; 0; 0
85.3; 1263; 0; 0
85.4; 1288; 0; 0
85.5; 1249; 0; 0
85.6; 1264; 0; 0
85.7; 1267; 0; 0
85.8; 1265; 0; 0
85.9; 1257; 0; 0
86.0; 1283; 0; 0
86.1; 1291; 0; 0
86.2; 1288; 0; 0
86.3; 1253; 0; 0
86.4; 1263; 0; 0
86.5; 1258; 0; 0
86.6; 1257; 0; 0
86.7; 1258; 0; 0
86.8; 1271; 0; 0
86.9; 1280; 0; 0
87.0; 1247; 0; 0
87.1; 1281; 0; 0
87.2; 1257; 0; 0
87.3; 1253; 0; 0
87.4; 1259; 0; 0
87.5; 1270; 0; 0
87.6; 1258; 0; 0
87.7; 1251; 0; 0
87.8; 1274; 0; 0
87.9; 1261; 0; 0
88.0; 1272; 0; 0
88.1; 1287; 0; 0
88.2; 1267; 0; 0
88.3; 1271; 0; 0
88.4; 1263; 0; 0
88.5; 1253; 0; 0
88.6; 1278; 0; 0
88.7; 1259; 0; 0
88.8; 1257; 0; 0
88.9; 1298; 0; 0
89.0; 1259; 0; 0
89.1; 1275; 0; 0
89.2; 1249; 0; 0
89.3; 1273; 0; 0
89.4; 1260; 0; 0
89.5; 1243; 0; 0
89.6; 1274; 0; 0
89.7; 1268; 0; 0
89.8; 1271; 0; 0
89.9; 1280; 0; 0
90.0; 1244; 0; 0
90.1; 1274; 0; 0
90.2; 1259; 0; 0
90.3; 1270; 0; 0
90.4; 1258; 0; 0
90.5; 1250; 0; 0
90.6; 1259; 0; 0
90.7; 1292; 0; 0
90.8; 1270; 0; 0
90.9; 1267; 0; 0
91.0; 1282; 0; 0
91.1; 1269; 0; 0
91.2; 1288; 0; 0
91.3; 1267; 0; 0
91.4; 1285; 0; 0
91.5; 1256; 0; 0
91.6; 1262; 0; 0
91.7; 1252; 0; 0
91.8; 1288; 0; 0
91.9; 1268; 0; 0
92.0; 1261; 0; 0
92.1; 1279; 0; 0
92.2; 1271; 0; 0
92.3; 1286; 0; 0
92.4; 1279; 0; 0
92.5; 1263; 0; 0
92.6; 1250; 0; 0
92.7; 1255; 0; 0
92.8; 1264; 0; 0
92.9; 1287; 0; 0
93.0; 1264; 0; 0
93.1; 1253; 0; 0
93.2; 1263; 0; 0
93.3; 1275; 0; 0
93.4; 1274; 0; 0
93.5; 1248; 0; 0
93.6; 1261; 0; 0
93.7; 1265; 0; 0
93.8; 1285; 0; 0
93.9; 1297; 0; 0
94.0; 1283; 0; 0
94.1; 1282; 0; 0
94.2; 1261; 0; 0
94.3; 1254; 0; 0
94.4; 1257; 0; 0
94.5; 1265; 0; 0
94.6; 1271; 0; 0
94.7; 1263; 0; 0
94.8; 1251; 0; 0
94.9; 1263; 0; 0
95.0; 1253; 0; 0
95.1; 1257; 0; 0
95.2; 1257; 0; 0
95.3; 1270; 0; 0
95.4; 1257; 0; 0
95.5; 1262; 0; 0
95.6; 1279; 0; 0
95.7; 1282; 0; 0
95.8; 1244; 0; 0
95.9; 1261; 0; 0
96.0; 1261; 0; 0
96.1; 1292; 0; 0
96.2; 1258; 0; 0
96.3; 1279; 0; 0
96.4; 1295; 0; 0
96.5; 1269; 0; 0
96.6; 1255; 0; 0
96.7; 1259; 0; 0
96.8; 1259; 0; 0
96.9; 1249; 0; 0
97.0; 1261; 0; 0
97.1; 1261; 0; 0
97.2; 1243; 0; 0
97.3; 1256; 0; 0
97.4; 1243; 0; 0
97.5; 1249; 0; 0
97.6; 1259; 0; 0
97.7; 1277; 0; 0
97.8; 1269; 0; 0
97.9; 1283; 0; 0
98.0; 1264; 0; 0
98.1; 1257; 0; 0
98.2; 1257; 0; 0
98.3; 1259; 0; 0
98.4; 1256; 0; 0
98.5; 1263; 0; 0
98.6; 1291; 0; 0
