Data: 2018-5-30
Czas: 14.6.56
$$$ DANE POMIAROWE PROCESU $$$
Wypelnienie PWM: 066
Czas zgrzewania: 020
-
t [ms]; I [A]; U [V]; F [kN]
295.9; 1293; 0; 0
296.2; 1273; 0; 0
296.5; 1260; 0; 0
296.8; 1301; 0; 0
297.1; 1251; 0; 0
297.4; 1248; 0; 0
297.7; 1288; 0; 0
298.0; 1273; 0; 0
298.3; 1260; 0; 0
298.6; 1283; 0; 0
298.9; 1276; 0; 0
299.2; 1277; 0; 0
299.5; 1263; 0; 0
299.8; 1264; 0; 0
